ind,ind_t,date,adr,p,n_killed,n_injured,city,state,LON,LAT,case,summary,age_of_shooter,prior_signs_mental_health_issues,mental_health_details,weapons_obtained_legally,where_obtained,weapon_type,weapon_details,race,gender,mental_health_sources,sources_additional_age,type,log_n_killed,log_n_injured,indegree,outdegree
1008,587,2017-01-22,1800 block of W 63rd Chicago (Englewood) Illinois,0.4828313737302301,0,4,Chicago (Englewood),Illinois,-87.66934559999999,41.77959050000001,,,,,,,,,,,,,,,0.0,1.6094379124341005,11,0
1009,587,2017-01-22,200 block of Oak Shore Dr Manvel Texas,1.2999897393843562,3,2,Manvel,Texas,-95.357994,29.4627365,,,,,,,,,,,,,,,1.3862943611198906,1.0986122886681098,0,8
1010,588,2017-01-25,500 block of E 75th St Chicago Illinois,0.583773044716594,0,6,Chicago,Illinois,-87.61229200000002,41.7586749,,,,,,,,,,,,,,,0.0,1.9459101490553128,9,3
1011,589,2017-01-26,1510 Maryland Drive Albany Georgia,1.184916910403644,2,3,Albany,Georgia,-84.18309559999999,31.584726399999997,,,,,,,,,,,,,,,1.0986122886681098,1.3862943611198906,1,9
1012,590,2017-01-27,221 Morgan St Brownsville Tennessee,0.7193685818395111,0,10,Brownsville,Tennessee,-89.23223469999998,35.5976273,,,,,,,,,,,,,,,0.0,2.3978952727983707,5,4
1013,590,2017-01-27,Tenino Dr W Bremerton Washington,1.1266065387038702,4,0,Bremerton,Washington,-122.8283605,47.5625175,,,,,,,,,,,,,,,1.6094379124341005,0.0,3,7
1014,591,2017-01-29,6363 Hearne Ave Shreveport Louisiana,0.9680344001221916,1,4,Shreveport,Louisiana,-93.7798997,32.4489324,,,,,,,,,,,,,,,0.6931471805599453,1.6094379124341005,5,4
1015,592,2017-01-30,5410 Lakeland Ave N Minneapolis (Crystal) Minnesota,0.4828313737302301,0,4,Minneapolis (Crystal),Minnesota,-93.35386379999998,45.0513311,,,,,,,,,,,,,,,0.0,1.6094379124341005,10,0
1016,593,2017-01-31,2900 block of Martin Luther King Jr Ave Washington District of Columbia,0.4828313737302301,0,4,Washington,District of Columbia,-76.99638089999998,38.8458805,,,,,,,,,,,,,,,0.0,1.6094379124341005,7,0
1017,593,2017-01-31,1576 S White Station Rd Memphis Tennessee,0.4828313737302301,0,4,Memphis,Tennessee,-89.8903632,35.088061100000004,,,,,,,,,,,,,,,0.0,1.6094379124341005,7,0
1018,594,2017-02-06,11th Street Yazoo City Mississippi,1.1266065387038702,4,0,Yazoo City,Mississippi,-90.4005548,32.8608092,,,,,,,,,,,,,,,1.6094379124341005,0.0,1,9
1019,595,2017-02-07,25 Par Drive Little Rock Arkansas,0.9680344001221916,1,4,Little Rock,Arkansas,-92.4290204,34.6728628,,,,,,,,,,,,,,,0.6931471805599453,1.6094379124341005,3,5
1020,595,2017-02-07,5500 block of Fairfield Road Columbia South Carolina,0.4828313737302301,0,4,Columbia,South Carolina,-81.02573459999998,34.0592634,,,,,,,,,,,,,,,0.0,1.6094379124341005,5,0
1021,596,2017-02-08,16379 Euclid Ave Cleveland Ohio,0.9680344001221916,1,4,Cleveland,Ohio,-81.566014,41.54613519999999,,,,,,,,,,,,,,,0.6931471805599453,1.6094379124341005,2,7
1022,597,2017-02-09,3150 Robinson Road Jackson Mississippi,1.1266065387038702,4,0,Jackson,Mississippi,-90.2397385,32.3066483,,,,,,,,,,,,,,,1.6094379124341005,0.0,0,10
1023,598,2017-02-10,2nd St and Dryades St New Orleans Louisiana,1.0227308671603779,1,5,New Orleans,Louisiana,-90.0853936,29.9348463,,,,,,,,,,,,,,,0.6931471805599453,1.791759469228055,2,9
1024,599,2017-02-11,Clifton Road and Midway Drive Savannah Tennessee,0.4828313737302301,0,4,Savannah,Tennessee,-88.23280279999999,35.2352699,,,,,,,,,,,,,,,0.0,1.6094379124341005,5,0
1025,599,2017-02-11,100 block of N Mayfield Chicago Illinois,0.9010913347279288,1,3,Chicago,Illinois,-87.7718712,41.882394299999994,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,5,5
1026,600,2017-02-12,Church Ave and Obadiah St Greenville Florida,0.5375278407684164,0,5,Greenville,Florida,-83.6395612,30.4636624,,,,,,,,,,,,,,,0.0,1.791759469228055,6,4
1027,600,2017-02-12,253 South William Street Newburgh New York,0.9010913347279288,1,3,Newburgh,New York,-74.01899209999998,41.4964007,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,5,5
1028,600,2017-02-12,908 Truman Blvd Caruthersville Missouri,1.0689760711085556,1,6,Caruthersville,Missouri,-89.66759590000002,36.1898675,,,,,,,,,,,,,,,0.6931471805599453,1.9459101490553128,2,7
1029,601,2017-02-15,3949 South Albany Avenue Chicago Illinois,1.2999897393843562,3,2,Chicago,Illinois,-87.7018465,41.8211962,,,,,,,,,,,,,,,1.3862943611198906,1.0986122886681098,0,9
1030,601,2017-02-15,30 Soledad Street Salinas California,0.4828313737302301,0,4,Salinas,California,-121.65268529999999,36.678808399999994,,,,,,,,,,,,,,,0.0,1.6094379124341005,8,0
1031,602,2017-02-18,1000 block of Yukon St South Bend Indiana,0.9010913347279288,1,3,South Bend,Indiana,-86.2634534,41.691513799999996,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,5,3
1032,602,2017-02-18,1 block of N Conestoga Philadelphia Pennsylvania,0.4828313737302301,0,4,Philadelphia,Pennsylvania,-75.2297531,39.9606588,,,,,,,,,,,,,,,0.0,1.6094379124341005,8,0
1033,603,2017-02-19,Church Street and East Virginia Beach Blvd Norfolk Virginia,0.9010913347279288,1,3,Norfolk,Virginia,-76.2792522,36.856479799999995,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,4,4
1034,604,2017-02-20,1082 East 105th Street Cleveland Ohio,0.5375278407684164,0,5,Cleveland,Ohio,-81.61577109999998,41.527550500000004,,,,,,,,,,,,,,,0.0,1.791759469228055,7,3
1035,605,2017-02-21,Butts Road Toomsuba Mississippi,1.1266065387038702,4,0,Toomsuba,Mississippi,-88.4990502,32.434517699999994,,,,,,,,,,,,,,,1.6094379124341005,0.0,1,7
1036,605,2017-02-21,16700 Lorain Ave Cleveland Ohio,0.4828313737302301,0,4,Cleveland,Ohio,-81.81394170000002,41.4509274,,,,,,,,,,,,,,,0.0,1.6094379124341005,8,0
1037,606,2017-02-22,191 Genesee St Rochester New York,0.4828313737302301,0,4,Rochester,New York,-77.63619449999999,43.1464474,,,,,,,,,,,,,,,0.0,1.6094379124341005,8,0
1038,607,2017-02-25,3604 Moncrief Rd Jacksonville Florida,0.9680344001221916,1,4,Jacksonville,Florida,-81.67649420000002,30.360291200000002,,,,,,,,,,,,,,,0.6931471805599453,1.6094379124341005,2,6
1039,607,2017-02-25,1564 Niles Cortland Rd SE Warren Ohio,1.184916910403644,2,3,Warren,Ohio,-80.74105820000003,41.2209559,,,,,,,,,,,,,,,1.0986122886681098,1.3862943611198906,1,8
1040,608,2017-02-26,1700 Grant St Gary Indiana,0.9680344001221916,1,4,Gary,Indiana,-87.3567022,41.5858875,,,,,,,,,,,,,,,0.6931471805599453,1.6094379124341005,2,7
1041,609,2017-02-27,11810 Fountain Way Newport News Virginia,0.4828313737302301,0,4,Newport News,Virginia,-76.47167209999998,37.085587,,,,,,,,,,,,,,,0.0,1.6094379124341005,6,0
1042,610,2017-02-28,1700 of Casey Dr Cincinnati Ohio,0.583773044716594,0,6,Cincinnati,Ohio,-84.5462386,39.17776360000001,,,,,,,,,,,,,,,0.0,1.9459101490553128,4,5
1043,611,2017-03-03,8300 block of Trey Ave Riverside California,0.5375278407684164,0,5,Riverside,California,-117.4625923,33.9405676,,,,,,,,,,,,,,,0.0,1.791759469228055,5,3
1044,611,2017-03-03,7165 Germantown Ave Philadelphia Pennsylvania,0.4828313737302301,0,4,Philadelphia,Pennsylvania,-75.1907202,40.06015220000001,,,,,,,,,,,,,,,0.0,1.6094379124341005,5,0
1045,612,2017-03-04,2500 block of 33rd St Sacramento California,0.4828313737302301,0,4,Sacramento,California,-121.4697831,38.5554271,,,,,,,,,,,,,,,0.0,1.6094379124341005,5,0
1046,612,2017-03-04,23rd and Bellview Topeka Kansas,0.9680344001221916,1,4,Topeka,Kansas,-95.644968,39.02610900000001,,,,,,,,,,,,,,,0.6931471805599453,1.6094379124341005,1,2
1047,613,2017-03-05,600 block of 32nd Street Columbus Georgia,0.4828313737302301,0,4,Columbus,Georgia,-84.9851066,32.4940719,,,,,,,,,,,,,,,0.0,1.6094379124341005,6,0
1048,614,2017-03-07,W 76th St and S May St Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.65266919999998,41.755970899999994,,,,,,,,,,,,,,,0.0,1.6094379124341005,4,0
1049,615,2017-03-10,4200 block of Touro St New Orleans (Gentilly) Louisiana,1.178350206951907,3,1,New Orleans (Gentilly),Louisiana,-90.0618643,30.00083080000001,,,,,,,,,,,,,,,1.3862943611198906,0.6931471805599453,0,6
1050,615,2017-03-10,123 E 51st St Chicago Illinois,1.0986122886681096,2,2,Chicago,Illinois,-87.62147370000002,41.8017657,,,,,,,,,,,,,,,1.0986122886681098,1.0986122886681098,0,5
1051,616,2017-03-15,2508 Pasadena Ave Metairie Louisiana,1.178350206951907,3,1,Metairie,Louisiana,-90.1766065,29.99746549999999,,,,,,,,,,,,,,,1.3862943611198906,0.6931471805599453,0,7
1052,617,2017-03-18,16000 block of Rutherford Detroit Michigan,1.2999897393843562,3,2,Detroit,Michigan,-83.20415969999998,42.40855560000001,,,,,,,,,,,,,,,1.3862943611198906,1.0986122886681098,0,10
1053,618,2017-03-19,1512 Portland Avenue Louisville Kentucky,1.0227308671603779,1,5,Louisville,Kentucky,-85.77495429999998,38.2618516,,,,,,,,,,,,,,,0.6931471805599453,1.791759469228055,4,3
1054,619,2017-03-22,1133 E Grand Ave Rothschild Wisconsin,1.2542316284596384,5,0,Rothschild,Wisconsin,-89.60953330000002,44.8997294,,,,,,,,,,,,,,,1.791759469228055,0.0,1,12
1055,620,2017-03-24,5100 block of Palm St Saint Louis Missouri,1.0689760711085556,1,6,Saint Louis,Missouri,-90.2546445,38.6764559,,,,,,,,,,,,,,,0.6931471805599453,1.9459101490553128,5,5
1056,620,2017-03-24,300 block of South Villa Avenue Fresno California,0.9680344001221916,1,4,Fresno,California,-119.714147,36.7407196,,,,,,,,,,,,,,,0.6931471805599453,1.6094379124341005,6,3
1057,621,2017-03-25,E 79th St and Woodland Ave Cleveland Ohio,1.0986122886681096,2,2,Cleveland,Ohio,-81.63337469999998,41.4881809,,,,,,,,,,,,,,,1.0986122886681098,1.0986122886681098,4,4
1058,621,2017-03-25,8443 Grand River Ave Detroit Michigan,0.9010913347279288,1,3,Detroit,Michigan,-83.1209599,42.3612245,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,8,3
1059,621,2017-03-25,Minnesota Ave Knoxville Tennessee,0.9680344001221916,1,4,Knoxville,Tennessee,-83.9578046,35.9846368,,,,,,,,,,,,,,,0.6931471805599453,1.6094379124341005,7,3
1060,622,2017-03-26,4601 Kellogg Ave Cincinnati Ohio,1.6008052187396111,2,15,Cincinnati,Ohio,-84.4283671,39.0929146,,,,,,,,,,,,,,,1.0986122886681098,2.772588722239781,0,10
1061,622,2017-03-26,5619 Aldine Bender Rd Houston Texas,1.2518599757979068,2,4,Houston,Texas,-95.30569399999999,29.9320869,,,,,,,,,,,,,,,1.0986122886681098,1.6094379124341005,2,8
1062,622,2017-03-26,E 75th St Cleveland Ohio,1.0986122886681096,2,2,Cleveland,Ohio,-81.63638470000002,41.5075735,,,,,,,,,,,,,,,1.0986122886681098,1.0986122886681098,3,5
1063,623,2017-03-27,209 Hays Dr Sanford Florida,1.2518599757979068,2,4,Sanford,Florida,-81.28167009999999,28.7893255,,,,,,,,,,,,,,,1.0986122886681098,1.6094379124341005,3,10
1064,624,2017-03-30,2704 E 75th St Chicago Illinois,1.1266065387038702,4,0,Chicago,Illinois,-87.55838690000002,41.76008150000001,,,,,,,,,,,,,,,1.6094379124341005,0.0,4,8
1065,625,2017-04-01,1200 block of N Woodward Avenue Oklahoma City Oklahoma,1.184916910403644,2,3,Oklahoma City,Oklahoma,-97.5756083,35.4804884,,,,,,,,,,,,,,,1.0986122886681098,1.3862943611198906,4,9
1066,625,2017-04-01,219 S Howard Ave Tampa Florida,0.9680344001221916,1,4,Tampa,Florida,-82.4832392,27.9420289,,,,,,,,,,,,,,,0.6931471805599453,1.6094379124341005,8,6
1067,625,2017-04-01,100 block of Madoline Street Pittsburg California,0.5375278407684164,0,5,Pittsburg,California,-121.8944371,38.005369,,,,,,,,,,,,,,,0.0,1.791759469228055,11,0
1068,626,2017-04-02,2500 Martin Luther King Jr. Parkway Des Moines Iowa,0.5375278407684164,0,5,Des Moines,Iowa,-93.6474528,41.616915899999995,,,,,,,,,,,,,,,0.0,1.791759469228055,12,5
1069,626,2017-04-02,3500 block of W Van Buren St Chicago Illinois,1.2518599757979068,2,4,Chicago,Illinois,-87.71305,41.875681,,,,,,,,,,,,,,,1.0986122886681098,1.6094379124341005,1,14
1070,627,2017-04-03,5401 Ave Q Lubbock Texas,0.6238324625039507,0,7,Lubbock,Texas,-101.8509502,33.5446603,,,,,,,,,,,,,,,0.0,2.079441541679836,11,8
1071,627,2017-04-03,1100 block of W Stiles St Philadelphia Pennsylvania,1.178350206951907,3,1,Philadelphia,Pennsylvania,-75.1539602,39.97170149999999,,,,,,,,,,,,,,,1.3862943611198906,0.6931471805599453,5,14
1072,628,2017-04-06,2000 block of Tulip St Lake Charles Louisiana,0.9010913347279288,1,3,Lake Charles,Louisiana,-93.19302900000001,30.2112,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,9,10
1073,629,2017-04-07,5600 block of W Lake St Chicago Illinois,1.0227308671603779,1,5,Chicago,Illinois,-87.7657871,41.8877402,,,,,,,,,,,,,,,0.6931471805599453,1.791759469228055,5,13
1074,629,2017-04-07,1600 block of English St Saint Paul Minnesota,1.3345506928718538,4,1,Saint Paul,Minnesota,-93.0459403,44.991864,,,,,,,,,,,,,,,1.6094379124341005,0.6931471805599453,0,14
1075,629,2017-04-07,3829 Mount Pleasant St Houston Texas,1.2542316284596384,5,0,Houston,Texas,-95.3662002,29.685672600000004,,,,,,,,,,,,,,,1.791759469228055,0.0,0,14
1076,629,2017-04-07,1423 29th Ave Dr NE Hickory North Carolina,1.178350206951907,3,1,Hickory,North Carolina,-81.30467349999998,35.7671098,,,,,,,,,,,,,,,1.3862943611198906,0.6931471805599453,3,14
1077,630,2017-04-09,9439 Lima Rd Fort Wayne Indiana,0.9010913347279288,1,3,Fort Wayne,Indiana,-85.16695179999998,41.169445700000004,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,9,11
1078,630,2017-04-09,3100 block of Fidelia Drive San Antonio Texas,0.9010913347279288,1,3,San Antonio,Texas,-98.5604275,29.309234399999998,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,9,11
1079,631,2017-04-13,30 Anderson Ave SW Atlanta Georgia,0.9010913347279288,1,3,Atlanta,Georgia,-84.44602440000001,33.75383160000001,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,8,11
1080,632,2017-04-15,900 block of N Allen St Banning California,0.4828313737302301,0,4,Banning,California,-116.8617634,33.933506799999996,,,,,,,,,,,,,,,0.0,1.6094379124341005,12,0
1081,632,2017-04-15,14600 block of Myrtle Avenue Harvey Illinois,0.4828313737302301,0,4,Harvey,Illinois,-87.6526988,41.62428000000001,,,,,,,,,,,,,,,0.0,1.6094379124341005,12,0
1082,632,2017-04-15,1480 Center Point Pkwy Birmingham Alabama,0.583773044716594,0,6,Birmingham,Alabama,-86.68666309999998,33.62253510000001,,,,,,,,,,,,,,,0.0,1.9459101490553128,11,5
1083,632,2017-04-15,300 block of S Meridian St Indianapolis Indiana,0.4828313737302301,0,4,Indianapolis,Indiana,-86.158672,39.7626383,,,,,,,,,,,,,,,0.0,1.6094379124341005,12,0
1084,632,2017-04-15,5900 block of Hammond St Philadelphia Pennsylvania,0.4828313737302301,0,4,Philadelphia,Pennsylvania,-75.11684629999998,40.039441,,,,,,,,,,,,,,,0.0,1.6094379124341005,12,0
1085,632,2017-04-15,311 W  2nd St Rock Falls Illinois,0.4828313737302301,0,4,Rock Falls,Illinois,-89.69427189999998,41.780589299999995,,,,,,,,,,,,,,,0.0,1.6094379124341005,12,0
1086,633,2017-04-16,1710 Cleveland Av Columbus Ohio,0.6907755278982137,0,9,Columbus,Ohio,-82.9751921,40.0009315,,,,,,,,,,,,,,,0.0,2.302585092994046,9,6
1087,633,2017-04-16,611 S Martin St Elizabeth City North Carolina,0.4828313737302301,0,4,Elizabeth City,North Carolina,-76.2217036,36.2942249,,,,,,,,,,,,,,,0.0,1.6094379124341005,11,0
1088,633,2017-04-16,110 Calhoun Street Vallejo California,0.4828313737302301,0,4,Vallejo,California,-122.26662900000001,38.120627,,,,,,,,,,,,,,,0.0,1.6094379124341005,11,0
1089,634,2017-04-20,700 block of East Jacob Street Louisville Kentucky,0.4828313737302301,0,4,Louisville,Kentucky,-85.7418588,38.242982399999995,,,,,,,,,,,,,,,0.0,1.6094379124341005,10,0
1090,635,2017-04-21,2500 block of Vernon Dr Palm Bay Florida,1.0986122886681096,2,2,Palm Bay,Florida,-80.59473709999997,28.058280100000005,,,,,,,,,,,,,,,1.0986122886681098,1.0986122886681098,3,11
1091,636,2017-04-26,SW 264th St and 139th Ave Miami Florida,0.4828313737302301,0,4,Miami,Florida,-80.4166961,25.5217591,,,,,,,,,,,,,,,0.0,1.6094379124341005,6,0
1092,637,2017-04-27,1100 block of S Orange Ave Newark New Jersey,0.9010913347279288,1,3,Newark,New Jersey,-74.2344166,40.74546820000001,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,1,5
1093,638,2017-04-28,5 E 21st St Chester Pennsylvania,0.4828313737302301,0,4,Chester,Pennsylvania,-75.366483,39.863592,,,,,,,,,,,,,,,0.0,1.6094379124341005,4,0
1094,639,2017-04-29,200 block of 18th St Virginia Beach Virginia,0.4828313737302301,0,4,Virginia Beach,Virginia,-75.97453519999998,36.8463356,,,,,,,,,,,,,,,0.0,1.6094379124341005,3,0
1095,639,2017-04-29,2000 Block of N Nestor Ave Compton California,0.4828313737302301,0,4,Compton,California,-118.24948729999998,33.91031829999999,,,,,,,,,,,,,,,0.0,1.6094379124341005,3,0
1096,639,2017-04-29,12839 Kitchen House Way Germantown Maryland,0.9010913347279288,1,3,Germantown,Maryland,-77.264871,39.151662,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,1,1
1097,639,2017-04-29,10000 block of Carmentia Rd Whittier California,1.0227308671603779,1,5,Whittier,California,-118.04601029999999,33.9441891,,,,,,,,,,,,,,,0.6931471805599453,1.791759469228055,1,3
1098,639,2017-04-29,3800 block of 26th Avenue Sacramento California,0.5375278407684164,0,5,Sacramento,California,-121.46568090000001,38.52887929999999,,,,,,,,,,,,,,,0.0,1.791759469228055,3,0
1099,639,2017-04-29,Murchison St and Lancaster Ave Los Angeles (Boyle Heights) California,0.9010913347279288,1,3,Los Angeles (Boyle Heights),California,-118.1967811,34.05787189999999,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,1,1
1100,640,2017-04-30,268 N Sea Green Rd Loris South Carolina,1.0227308671603779,1,5,Loris,South Carolina,-78.9779822,34.10164279999999,,,,,,,,,,,,,,,0.6931471805599453,1.791759469228055,1,3
1101,640,2017-04-30,1200 Ken Knight Dr N Jacksonville Florida,0.5375278407684164,0,5,Jacksonville,Florida,-81.7169292,30.3914235,,,,,,,,,,,,,,,0.0,1.791759469228055,5,0
1102,640,2017-04-30,4104 SW 28th Topeka Kansas,1.3345506928718538,4,1,Topeka,Kansas,-95.7280872,39.016976899999996,,,,,,,,,,,,,,,1.6094379124341005,0.6931471805599453,0,5
1103,640,2017-04-30,9080 Judicial Dr San Diego California,1.3528016467842707,2,6,San Diego,California,-117.20300490000001,32.8719727,,,,,,,,,,,,,,,1.0986122886681098,1.9459101490553128,0,5
1104,641,2017-05-01,3200 block of Reynolds Ave Dallas Texas,1.184916910403644,2,3,Dallas,Texas,-96.7407147,32.7864089,,,,,,,,,,,,,,,1.0986122886681098,1.3862943611198906,2,8
1105,642,2017-05-02,1566 West 24th Street Jacksonville Florida,0.9010913347279288,1,3,Jacksonville,Florida,-81.6819579,30.3585197,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,5,3
1106,643,2017-05-04,600 block of Copeman Boulevard Flint Michigan,0.9010913347279288,1,3,Flint,Michigan,-83.71129549999998,43.028638,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,5,4
1107,644,2017-05-07,2600 block of 46th Pl Chicago Illinois,1.4281959752685425,2,8,Chicago,Illinois,-87.68934209999998,41.8092732,,,,,,,,,,,,,,,1.0986122886681098,2.19722457733622,0,10
1108,645,2017-05-09,1900 block of S. Boeke Kansas City Kansas,1.178350206951907,3,1,Kansas City,Kansas,-94.632859,39.065917999999996,,,,,,,,,,,,,,,1.3862943611198906,0.6931471805599453,4,9
1109,646,2017-05-10,300 block of Centre St Trenton New Jersey,0.9010913347279288,1,3,Trenton,New Jersey,-74.7594865,40.209726,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,6,7
1110,647,2017-05-14,8600 block of Calmont Ave Fort Worth Texas,0.4828313737302301,0,4,Fort Worth,Texas,-97.467254,32.7359731,,,,,,,,,,,,,,,0.0,1.6094379124341005,6,0
1111,647,2017-05-14,Hal McRae Blvd and Delaney Ave Avon Park Florida,0.5375278407684164,0,5,Avon Park,Florida,-81.49813499999998,27.584669,,,,,,,,,,,,,,,0.0,1.791759469228055,6,3
1112,647,2017-05-14,14112 Chicago Road Dolton Illinois,0.5375278407684164,0,5,Dolton,Illinois,-87.6078766,41.6384506,,,,,,,,,,,,,,,0.0,1.791759469228055,6,3
1113,647,2017-05-14,311 S Main St Jonesboro Arkansas,1.0689760711085556,1,6,Jonesboro,Arkansas,-90.70525970000001,35.8398243,,,,,,,,,,,,,,,0.6931471805599453,1.9459101490553128,3,8
1114,648,2017-05-16,21785 Lowcountry Hwy Ruffin South Carolina,1.178350206951907,3,1,Ruffin,South Carolina,-80.8151781,33.004837699999996,,,,,,,,,,,,,,,1.3862943611198906,0.6931471805599453,1,10
1115,649,2017-05-20,2100 block of W Huntingdon St Philadelphia Pennsylvania,0.7193685818395111,0,10,Philadelphia,Pennsylvania,-75.16285169999998,39.99338710000001,,,,,,,,,,,,,,,0.0,2.3978952727983707,6,4
1116,650,2017-05-21,441 N Val Vista Dr Mesa Arizona,0.4828313737302301,0,4,Mesa,Arizona,-111.75196399999999,33.42386219999999,,,,,,,,,,,,,,,0.0,1.6094379124341005,8,0
1117,650,2017-05-21,4300 Beaver Dr Des Moines Iowa,0.9010913347279288,1,3,Des Moines,Iowa,-93.676823,41.6412599,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,4,4
1118,651,2017-05-26,2730 NW 167th St Miami Florida,0.4828313737302301,0,4,Miami,Florida,-80.24579920000002,25.9260023,,,,,,,,,,,,,,,0.0,1.6094379124341005,8,0
