ind_t,date,adr,p,n_killed,n_injured,city,state,LON,LAT,log_n_killed,log_n_injured,indegree,outdegree,rand_ind_t,null_indegree,null_outdegree
1034,2019-04-16,18700 block of Curry Powder Ln Germantown Maryland,0.9010913347279288,1,3,Germantown,Maryland,-77.264707,39.162339,0.6931471805599453,1.3862943611198906,4,8,70,0,8
657,2017-06-02,89th St and Broadway Los Angeles California,0.9010913347279288,1,3,Los Angeles,California,-118.27822240000002,33.9555242,0.6931471805599453,1.3862943611198906,4,2,71,4,11
657,2017-06-02,5301 McPherson Rd Laredo Texas,1.1849169104036439,2,3,Laredo,Texas,-99.4820939,27.545074600000003,1.0986122886681098,1.3862943611198906,1,3,71,3,15
304,2015-08-21,Mathis and Prentice Cincinnati Ohio,1.3065564428360932,2,5,Cincinnati,Ohio,-84.390824,39.159499,1.0986122886681098,1.791759469228055,1,9,72,6,10
304,2015-08-21,2700 block of Hinson Drive Durham North Carolina,0.6591673732008658,0,8,Durham,North Carolina,-78.87778409999999,36.0296808,0.0,2.19722457733622,6,2,72,0,17
259,2015-06-15,673 Flatbush Avenue Brooklyn New York,0.4828313737302301,0,4,Brooklyn,New York,-73.95994189999998,40.6568345,0.0,1.6094379124341005,9,0,73,7,4
396,2016-02-27,13051 Lashmere Ct Woodbridge (Lake Ridge) Virginia,1.0986122886681096,2,2,Woodbridge (Lake Ridge),Virginia,-77.35359609999998,38.66959470000001,1.0986122886681098,1.0986122886681098,6,7,74,7,4
53,2014-05-21,4500 block of Village Fair Drive Dallas Texas,0.9010913347279288,1,3,Dallas,Texas,-96.826773,32.694118,0.6931471805599453,1.3862943611198906,2,3,75,7,5
117,2014-09-03,East 27th and Stanford  Los Angeles California,0.583773044716594,0,6,Los Angeles,California,-118.260077,34.019890600000004,0.0,1.9459101490553128,6,4,76,2,10
183,2015-01-19,1000 block of Gibbs St. San Antonio Texas,1.3065564428360932,2,5,San Antonio,Texas,-98.46082009999999,29.4214235,1.0986122886681098,1.791759469228055,0,5,77,10,4
773,2017-12-26,NW 18th Ave and 86th Ter Miami Florida,0.5375278407684164,0,5,Miami,Florida,-80.2276661,25.8532542,0.0,1.791759469228055,4,2,78,2,6
491,2016-08-08,1214 Labelle St Jacksonville Florida,0.6238324625039507,0,7,Jacksonville,Florida,-81.7322066,30.3025396,0.0,2.0794415416798357,7,8,79,2,3
491,2016-08-08,341 General Marshall Street NE Albuquerque New Mexico,1.0986122886681096,2,2,Albuquerque,New Mexico,-106.5495453,35.07989970000001,1.0986122886681098,1.0986122886681098,1,11,79,4,0
545,2016-11-05,3135 West Broward Boulevard Fort Lauderdale (Lauderhill) Florida,0.9010913347279288,1,3,Fort Lauderdale (Lauderhill),Florida,-80.18693979999998,26.1217194,0.6931471805599453,1.3862943611198906,6,6,80,4,0
545,2016-11-05,10726 Perrin Beitel Rd San Antonio Texas,0.4828313737302301,0,4,San Antonio,Texas,-98.4104982,29.5377032,0.0,1.6094379124341005,7,0,80,1,8
545,2016-11-05,803 Main St Myrtle Beach South Carolina,0.5375278407684164,0,5,Myrtle Beach,South Carolina,-78.8842844,33.6935945,0.0,1.791759469228055,6,4,80,8,9
545,2016-11-05,420 14th Street Oakland California,0.6591673732008658,0,8,Oakland,California,-122.2703069,37.8042354,0.0,2.19722457733622,6,6,80,8,8
545,2016-11-05,4800 block of North Winthrop Chicago Illinois,0.5375278407684164,0,5,Chicago,Illinois,-87.658036,41.969431,0.0,1.791759469228055,6,4,80,8,8
940,2018-10-14,5310 E Rosedale St Fort Worth Texas,0.4828313737302301,0,4,Fort Worth,Texas,-97.2416714,32.7304501,0.0,1.6094379124341005,7,0,81,2,20
940,2018-10-14,2500 block of Pulgas Ave Palo Alto (East Palo Alto) California,1.0986122886681096,2,2,Palo Alto (East Palo Alto),California,-122.1318381,37.4733093,1.0986122886681098,1.0986122886681098,2,6,81,1,8
940,2018-10-14,2815 W Lake Mead Blvd Las Vegas Nevada,1.178350206951907,3,1,Las Vegas,Nevada,-115.1780313,36.196548,1.3862943611198906,0.6931471805599453,2,6,81,6,4
372,2015-12-26,4210 Macalester St Philadelphia Pennsylvania,0.4828313737302301,0,4,Philadelphia,Pennsylvania,-75.12113000000002,40.0142161,0.0,1.6094379124341005,4,0,82,6,0
315,2015-09-08,56th and Green Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.68071020000002,41.7920487,0.0,1.6094379124341005,8,0,83,6,0
315,2015-09-08,,0.4828313737302301,0,4,Berlin,Georgia,-84.389488,33.791638,0.0,1.6094379124341005,8,0,83,2,4
689,2017-07-26,2111 E. Green Drive High Point North Carolina,1.0689760711085556,1,6,High Point,North Carolina,-79.98083620000001,35.9532518,0.6931471805599453,1.9459101490553128,0,9,84,6,2
622,2017-03-26,5619 Aldine Bender Rd Houston Texas,1.2518599757979068,2,4,Houston,Texas,-95.305694,29.9320869,1.0986122886681098,1.6094379124341005,2,8,85,5,3
622,2017-03-26,E 75th St Cleveland Ohio,1.0986122886681096,2,2,Cleveland,Ohio,-81.63638470000002,41.5075735,1.0986122886681098,1.0986122886681098,3,5,85,7,0
622,2017-03-26,4601 Kellogg Ave Cincinnati Ohio,1.6008052187396111,2,15,Cincinnati,Ohio,-84.4283671,39.0929146,1.0986122886681098,2.772588722239781,0,10,85,2,3
1022,2019-03-25,2400 block of W San Miguel St North Las Vegas Nevada,0.5375278407684164,0,5,North Las Vegas,Nevada,-115.1758532,36.2358905,0.0,1.791759469228055,7,4,86,7,0
31,2014-04-02,Motor Pool Road and Tank Destroyer Boulevard Fort Hood Texas,1.9765705419207351,4,16,Fort Hood,Texas,-97.7944469,31.1329784,1.6094379124341005,2.8332133440562166,0,10,87,7,0
325,2015-09-24,5100 block of South Morgan Street Chicago Illinois,0.5375278407684164,0,5,Chicago,Illinois,-87.65020190000001,41.80152329999999,0.0,1.791759469228055,7,4,88,6,0
802,2018-02-26,22700 Fenkell Ave Detroit Michigan,1.2542316284596384,5,0,Detroit,Michigan,-83.265857,42.400467,1.791759469228055,0.0,1,9,89,7,5
692,2017-07-29,200 block of Carl St Buffalo New York,0.9680344001221916,1,4,Buffalo,New York,-78.828214,42.920097,0.6931471805599453,1.6094379124341005,1,7,90,1,17
692,2017-07-29,115 W Fisher St Salisbury North Carolina,1.1849169104036439,2,3,Salisbury,North Carolina,-80.47168429999998,35.6668114,1.0986122886681098,1.3862943611198906,0,8,90,4,9
1169,2019-11-03,Sandyland Cir and CR 823 Nacogdoches Texas,0.9010913347279288,1,3,Nacogdoches,Texas,-94.73263860000002,31.654174,0.6931471805599453,1.3862943611198906,4,5,91,4,9
1169,2019-11-03,600 block of Magnolia St Toledo Ohio,0.4828313737302301,0,4,Toledo,Ohio,-83.52143690000003,41.6618239,0.0,1.6094379124341005,7,0,91,6,3
1188,2019-12-01,700 block of Canal St New Orleans Louisiana,0.7694848072384609,0,12,New Orleans,Louisiana,-90.06935560000002,29.953033,0.0,2.5649493574615367,4,1,92,3,8
1188,2019-12-01,6300 block of Proctor St Kalamazoo Michigan,0.9010913347279288,1,3,Kalamazoo,Michigan,-85.50625670000002,42.2855119,0.6931471805599453,1.3862943611198906,4,1,92,5,4
1188,2019-12-01,116 Hawthorne Loop Cotton Valley Louisiana,1.1849169104036439,2,3,Cotton Valley,Louisiana,-93.4300183,32.813167,1.0986122886681098,1.3862943611198906,0,4,92,2,14
1188,2019-12-01,2000 block of N Dorgenois St New Orleans Louisiana,1.0986122886681096,2,2,New Orleans,Louisiana,-90.06496829999998,29.9823106,1.0986122886681098,1.0986122886681098,0,3,92,2,4
1188,2019-12-01,700 block of S 5th St Aurora Illinois,0.9680344001221916,1,4,Aurora,Illinois,-88.31063019999998,41.75212399999999,0.6931471805599453,1.6094379124341005,3,2,92,7,6
465,2016-07-05,56th Street and Naomi Avenue Los Angeles California,0.4828313737302301,0,4,Los Angeles,California,-118.2546946,33.99206820000001,0.0,1.6094379124341005,8,0,93,5,3
897,2018-08-10,1515 N 13th St Saint Louis Missouri,0.4828313737302301,0,4,Saint Louis,Missouri,-90.1943107,38.6416094,0.0,1.6094379124341005,9,0,94,6,3
897,2018-08-10,6300 block of Vinewood St Detroit Michigan,0.4828313737302301,0,4,Detroit,Michigan,-83.1087311,42.35011220000001,0.0,1.6094379124341005,9,0,94,7,0
1040,2019-04-28,1407 Dr DB Todd Jr Blvd Nashville Tennessee,0.6238324625039507,0,7,Nashville,Tennessee,-86.8079063,36.1719359,0.0,2.0794415416798357,3,5,95,3,12
1040,2019-04-28,514 19th St Ensley Birmingham Alabama,0.4828313737302301,0,4,Birmingham,Alabama,-86.896118,33.512937,0.0,1.6094379124341005,5,0,95,4,2
1040,2019-04-28,2544 Edmondson Ave Baltimore Maryland,1.1090354888959124,1,7,Baltimore,Maryland,-76.6577434,39.2949057,0.6931471805599453,2.0794415416798357,0,10,95,3,5
1040,2019-04-28,4637 Wyndtree Dr West Chester Ohio,1.1266065387038702,4,0,West Chester,Ohio,-84.46745820000002,39.3507965,1.6094379124341005,0.0,0,10,95,5,6
434,2016-05-15,420 North Garvin Street Evansville Indiana,0.4828313737302301,0,4,Evansville,Indiana,-87.55679599999998,37.9815615,0.0,1.6094379124341005,11,0,96,0,15
434,2016-05-15,Rossman Dairy Road Moultrie Georgia,1.2542316284596384,5,0,Moultrie,Georgia,-83.851778,31.2121614,1.791759469228055,0.0,2,10,96,6,0
105,2014-08-12,Brent Cir Cartersville Georgia,1.1849169104036439,2,3,Cartersville,Georgia,-84.8847095,34.1725389,1.0986122886681098,1.3862943611198906,2,11,97,5,5
105,2014-08-12,Oakmont Ave Buffalo New York,0.9010913347279288,1,3,Buffalo,New York,-78.80785019999998,42.9323808,0.6931471805599453,1.3862943611198906,4,8,97,7,0
647,2017-05-14,8600 block of Calmont Ave Fort Worth Texas,0.4828313737302301,0,4,Fort Worth,Texas,-97.467254,32.7359731,0.0,1.6094379124341005,6,0,98,4,5
647,2017-05-14,311 S Main St Jonesboro Arkansas,1.0689760711085556,1,6,Jonesboro,Arkansas,-90.7052597,35.8398243,0.6931471805599453,1.9459101490553128,3,8,98,5,6
647,2017-05-14,14112 Chicago Road Dolton Illinois,0.5375278407684164,0,5,Dolton,Illinois,-87.6078766,41.6384506,0.0,1.791759469228055,6,3,98,7,2
647,2017-05-14,Hal McRae Blvd and Delaney Ave Avon Park Florida,0.5375278407684164,0,5,Avon Park,Florida,-81.49813499999998,27.584669,0.0,1.791759469228055,6,3,98,7,0
363,2015-12-06,Market Street Raceland Louisiana,0.9010913347279288,1,3,Raceland,Louisiana,-90.6093227,29.719339,0.6931471805599453,1.3862943611198906,4,4,99,6,0
363,2015-12-06,North 108th Street and Military Road Omaha Nebraska,1.1849169104036439,2,3,Omaha,Nebraska,-96.081417,41.31758749999999,1.0986122886681098,1.3862943611198906,3,10,99,1,10
1177,2019-11-16,2152 Flintridge Dr San Diego California,1.3621371043387192,6,0,San Diego,California,-117.0689423,32.6774328,1.9459101490553128,0.0,1,10,100,7,0
798,2018-02-16,1700 block of SW 15 Oklahoma City Oklahoma,0.9010913347279288,1,3,Oklahoma City,Oklahoma,-97.5440398,35.44944279999999,0.6931471805599453,1.3862943611198906,6,4,101,2,7
201,2015-02-25,5022 Mallow St Houston Texas,1.178350206951907,3,1,Houston,Texas,-95.3476941,29.6594651,1.3862943611198906,0.6931471805599453,2,5,102,2,7
886,2018-07-23,6400 block of S May St Chicago Illinois,0.5375278407684164,0,5,Chicago,Illinois,-87.65359000000002,41.7776799,0.0,1.791759469228055,5,6,103,0,8
587,2017-01-22,1800 block of W 63rd Chicago (Englewood) Illinois,0.4828313737302301,0,4,Chicago (Englewood),Illinois,-87.66934559999999,41.77959050000001,0.0,1.6094379124341005,11,0,104,1,8
587,2017-01-22,200 block of Oak Shore Dr Manvel Texas,1.2999897393843562,3,2,Manvel,Texas,-95.35799399999999,29.4627365,1.3862943611198906,1.0986122886681098,0,8,104,6,0
587,2017-01-22,2841 Greenbriar Pkwy SW Atlanta Georgia,1.178350206951907,3,1,Atlanta,Georgia,-84.4934528,33.6877868,1.3862943611198906,0.6931471805599453,1,7,104,5,1
44,2014-04-30,7200 South Phillips Avenue Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.56576740000001,41.7644081,0.0,1.6094379124341005,7,0,105,2,7
748,2017-11-03,10th Ave S and E 24th St Minneapolis Minnesota,0.4828313737302301,0,4,Minneapolis,Minnesota,-93.2600279,44.95912620000001,0.0,1.6094379124341005,5,0,106,0,7
748,2017-11-03,E 163rd St and S Main St Gardena California,0.4828313737302301,0,4,Gardena,California,-118.275879,33.88386750000001,0.0,1.6094379124341005,5,0,106,5,0
748,2017-11-03,27600 block of Mirmar Street Lacombe Louisiana,0.9680344001221916,1,4,Lacombe,Louisiana,-89.9421959,30.30983710000001,0.6931471805599453,1.6094379124341005,2,8,106,1,17
748,2017-11-03,147 Roosevelt Ave Buffalo New York,0.4828313737302301,0,4,Buffalo,New York,-78.8079851,42.9336703,0.0,1.6094379124341005,5,0,106,2,6
642,2017-05-02,1566 West 24th Street Jacksonville Florida,0.9010913347279288,1,3,Jacksonville,Florida,-81.6819579,30.3585197,0.6931471805599453,1.3862943611198906,5,3,107,6,0
609,2017-02-27,11810 Fountain Way Newport News Virginia,0.4828313737302301,0,4,Newport News,Virginia,-76.47167209999998,37.085587,0.0,1.6094379124341005,6,0,108,3,2
633,2017-04-16,110 Calhoun Street Vallejo California,0.4828313737302301,0,4,Vallejo,California,-122.266629,38.120627,0.0,1.6094379124341005,11,0,109,6,0
633,2017-04-16,1710 Cleveland Av Columbus Ohio,0.6907755278982137,0,9,Columbus,Ohio,-82.9751921,40.0009315,0.0,2.302585092994046,9,6,109,0,12
633,2017-04-16,611 S Martin St Elizabeth City North Carolina,0.4828313737302301,0,4,Elizabeth City,North Carolina,-76.2217036,36.2942249,0.0,1.6094379124341005,11,0,109,2,7
883,2018-07-18,7201 Melrose Ln Oklahoma City Oklahoma,0.4828313737302301,0,4,Oklahoma City,Oklahoma,-97.6391725,35.4718569,0.0,1.6094379124341005,6,0,110,6,4
724,2017-09-23,Seminary St and Jackson St Danville Illinois,0.5375278407684164,0,5,Danville,Illinois,-87.62727749999998,40.1303411,0.0,1.791759469228055,7,4,111,7,0
724,2017-09-23,1164 Albany Ave Hartford Connecticut,1.0986122886681096,2,2,Hartford,Connecticut,-72.6958082,41.7821945,1.0986122886681098,1.0986122886681098,1,8,111,2,0
724,2017-09-23,818 Real Rd Bakersfield California,0.9680344001221916,1,4,Bakersfield,California,-119.0432433,35.3657935,0.6931471805599453,1.6094379124341005,2,8,111,2,0
894,2018-08-04,40th St and Vliet St Milwaukee Wisconsin,0.4828313737302301,0,4,Milwaukee,Wisconsin,-87.96359040000002,43.0487085,0.0,1.6094379124341005,8,0,112,6,3
894,2018-08-04,1600 block of N Leclaire Ave Chicago Illinois,0.9010913347279288,1,3,Chicago,Illinois,-87.75269109999998,41.9097575,0.6931471805599453,1.3862943611198906,7,9,112,6,3
894,2018-08-04,E 18th St and Highland Ave Kansas City Missouri,0.583773044716594,0,6,Kansas City,Missouri,-94.5621647,39.0911799,0.0,1.9459101490553128,7,8,112,2,5
894,2018-08-04,3400 block of Coran Ln Las Vegas Nevada,0.583773044716594,0,6,Las Vegas,Nevada,-115.18468,36.1956662,0.0,1.9459101490553128,7,8,112,8,4
71,2014-06-25,Midland Street Lowell Massachusetts,0.5375278407684164,0,5,Lowell,Massachusetts,-71.32692829999998,42.6235027,0.0,1.791759469228055,3,2,113,4,8
80,2014-07-06,100 block of Erb Street Buffalo New York,0.4828313737302301,0,4,Buffalo,New York,-78.8001941,42.92087470000001,0.0,1.6094379124341005,11,0,114,9,0
80,2014-07-06,NW 20th Ave and NW 62nd St Miami Florida,1.0986122886681096,2,2,Miami,Florida,-80.22998299999998,25.8315384,1.0986122886681098,1.0986122886681098,1,7,114,5,2
80,2014-07-06,4600 block of Natural Bridge Avenue Saint Louis Missouri,0.4828313737302301,0,4,Saint Louis,Missouri,-90.24181709999999,38.6716102,0.0,1.6094379124341005,11,0,114,6,6
1134,2019-09-10,2200 block of W Maypole Ave Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.68165139999998,41.8839646,0.0,1.6094379124341005,12,0,115,2,1
318,2015-09-12,1200 block of 22nd Ave. N. Minneapolis Minnesota,0.9010913347279288,1,3,Minneapolis,Minnesota,-93.2956592,45.0015071,0.6931471805599453,1.3862943611198906,3,5,116,1,8
318,2015-09-12,1st Ave. and N. 5th St. Minneapolis Minnesota,0.583773044716594,0,6,Minneapolis,Minnesota,-93.2737554,44.98037739999999,0.0,1.9459101490553128,5,4,116,1,8
318,2015-09-12,36 Woodward Street Rochester New York,1.2518599757979068,2,4,Rochester,New York,-77.59934870000002,43.1644189,1.0986122886681098,1.6094379124341005,1,10,116,3,5
318,2015-09-12,1500 block of Clanton Street Shreveport Louisiana,0.4828313737302301,0,4,Shreveport,Louisiana,-93.7608966,32.45803239999999,0.0,1.6094379124341005,6,0,116,8,0
255,2015-06-11,3400 block of Burkett Houston Texas,0.9010913347279288,1,3,Houston,Texas,-95.3578326,29.7282104,0.6931471805599453,1.3862943611198906,3,7,117,5,5
255,2015-06-11,468 Trumbull Ave Bridgeport Connecticut,1.1443703995928276,1,8,Bridgeport,Connecticut,-73.19637110000002,41.2211684,0.6931471805599453,2.19722457733622,2,10,117,1,7
746,2017-10-28,1327 N Huron St Toledo Ohio,0.4828313737302301,0,4,Toledo,Ohio,-83.52203370000002,41.6618289,0.0,1.6094379124341005,4,0,118,12,0
746,2017-10-28,N Sycamore St and Franklin Petersburg Virginia,0.9010913347279288,1,3,Petersburg,Virginia,-77.4035777,37.2285381,0.6931471805599453,1.3862943611198906,3,7,118,1,6
297,2015-08-08,4908 Greenwood Dr Gastonia North Carolina,1.1849169104036439,2,3,Gastonia,North Carolina,-81.2398147,35.1924356,1.0986122886681098,1.3862943611198906,0,11,119,3,3
297,2015-08-08,833 Anderson Street Blytheville Arkansas,1.2306750213283617,1,11,Blytheville,Arkansas,-89.89667940000002,35.91935520000001,0.6931471805599453,2.4849066497880004,0,11,119,7,4
297,2015-08-08,2211 Falling Oaks Houston Texas,1.5380572041353535,8,0,Houston,Texas,-95.4518591,29.9198307,2.19722457733622,0.0,0,12,119,8,0
1016,2019-03-14,5145 Airway Blvd Missoula Montana,0.9010913347279288,1,3,Missoula,Montana,-114.0720695,46.9214175,0.6931471805599453,1.3862943611198906,3,4,120,6,2
829,2018-04-28,Modest Rd Maxton North Carolina,0.5375278407684164,0,5,Maxton,North Carolina,-79.3080068,34.8141656,0.0,1.791759469228055,6,5,121,2,5
1083,2019-06-29,2700 block of W Park Ave Gray Louisiana,0.4828313737302301,0,4,Gray,Louisiana,-90.7912856,29.70844809999999,0.0,1.6094379124341005,14,0,122,7,0
1083,2019-06-29,Judson St and Martin St Hartford Connecticut,0.4828313737302301,0,4,Hartford,Connecticut,-72.67995440000001,41.7893425,0.0,1.6094379124341005,14,0,122,3,0
1083,2019-06-29,2400 block of W Jackson Blvd Chicago Illinois,0.5375278407684164,0,5,Chicago,Illinois,-87.68655679999998,41.8775787,0.0,1.791759469228055,10,6,122,8,2
1083,2019-06-29,7132 Florida Blvd Baton Rouge Louisiana,0.6238324625039507,0,7,Baton Rouge,Louisiana,-91.1157084,30.45111510000001,0.0,2.0794415416798357,8,10,122,4,7
703,2017-08-13,39th St and Melon St Philadelphia Pennsylvania,0.5375278407684164,0,5,Philadelphia,Pennsylvania,-75.1999605,39.9648942,0.0,1.791759469228055,8,5,123,0,11
703,2017-08-13,4000 Block of Martin Luther King Jr Blvd Sacramento California,0.4828313737302301,0,4,Sacramento,California,-121.4650338,38.5383643,0.0,1.6094379124341005,8,0,123,7,0
703,2017-08-13,8700 block of Quay Rd Suffolk Virginia,0.4828313737302301,0,4,Suffolk,Virginia,-76.83946010000003,36.6525486,0.0,1.6094379124341005,8,0,123,1,9
599,2017-02-11,100 block of N Mayfield Chicago Illinois,0.9010913347279288,1,3,Chicago,Illinois,-87.7718712,41.8823943,0.6931471805599453,1.3862943611198906,5,5,124,3,6
599,2017-02-11,Clifton Road and Midway Drive Savannah Tennessee,0.4828313737302301,0,4,Savannah,Tennessee,-88.23280279999999,35.2352699,0.0,1.6094379124341005,5,0,124,4,5
1062,2019-05-30,14000 block of Grace Ave Robbins Illinois,0.5375278407684164,0,5,Robbins,Illinois,-87.70583140000002,41.6383,0.0,1.791759469228055,11,4,125,3,6
393,2016-02-23,4812 West Sunnyside Ave Glendale Arizona,1.2542316284596384,5,0,Glendale,Arizona,-112.1627452,33.5924086,1.791759469228055,0.0,2,5,126,6,4
393,2016-02-23,1042 Sheridan Road Daytona Beach Florida,0.4828313737302301,0,4,Daytona Beach,Florida,-81.04484169999998,29.2090184,0.0,1.6094379124341005,13,0,126,1,10
907,2018-08-22,I-64 and Jefferson Ave Saint Louis Missouri,0.4828313737302301,0,4,Saint Louis,Missouri,-90.2158261,38.6305832,0.0,1.6094379124341005,5,0,127,5,7
320,2015-09-15,Irvine Turner Boulevard and West Kinney Street Newark New Jersey,0.4828313737302301,0,4,Newark,New Jersey,-74.18925809999998,40.7321149,0.0,1.6094379124341005,7,0,128,1,3
1023,2019-03-28,6200 block of Boston St Baltimore Maryland,0.4828313737302301,0,4,Baltimore,Maryland,-76.54157579999998,39.2780308,0.0,1.6094379124341005,7,0,129,4,7
925,2018-09-19,1850 Deming Way Middleton Wisconsin,0.9680344001221916,1,4,Middleton,Wisconsin,-89.52572819999996,43.09512210000001,0.6931471805599453,1.6094379124341005,2,4,130,3,11
925,2018-09-19,1 E Church St Masontown Pennsylvania,0.9680344001221916,1,4,Masontown,Pennsylvania,-79.8992415,39.8471659,0.6931471805599453,1.6094379124341005,2,4,130,7,0
