ind,ind_t,date,adr,p,n_killed,n_injured,city,state,LON,LAT,log_n_killed,log_n_injured
574,357,2015-11-22,Park Circle North Charleston South Carolina,0.9010913347279288,1,3,North Charleston,South Carolina,-79.98517749999998,32.8814008,0.6931471805599453,1.3862943611198906
575,357,2015-11-22,203 Broadway Newburgh New York,0.5375278407684164,0,5,Newburgh,New York,-74.0164156,41.5001986,0.0,1.791759469228055
576,357,2015-11-22,Broadway and Pike Seattle Washington,0.48283137373023005,0,4,Seattle,Washington,-122.3207916,47.6140896,0.0,1.6094379124341003
577,357,2015-11-22,1800 block of FM 802 Brownsville Texas,0.48283137373023005,0,4,Brownsville,Texas,-97.4272354,25.9434994,0.0,1.6094379124341003
578,358,2015-11-23,Morgan Avenue North Minneapolis Minnesota,0.5375278407684164,0,5,Minneapolis,Minnesota,-93.3044889,44.9878876,0.0,1.791759469228055
579,358,2015-11-23,90 block of S. Terrace Avenue Columbus Ohio,1.3345506928718538,4,1,Columbus,Ohio,-83.06637049999998,39.95336029999999,1.6094379124341003,0.6931471805599453
580,359,2015-11-24,1321 Colletta Ct Conway South Carolina,0.48283137373023005,0,4,Conway,South Carolina,-79.13968309999998,33.87066739999999,0.0,1.6094379124341003
581,360,2015-11-27,7900 block of Florin Road Sacramento California,1.0986122886681096,2,2,Sacramento,California,-121.4107057,38.4949095,1.0986122886681098,1.0986122886681098
582,360,2015-11-27,3480 Centennial Blvd Colorado Springs Colorado,1.661181580682137,3,9,Colorado Springs,Colorado,-104.8489734,38.88093509999999,1.3862943611198906,2.302585092994046
583,361,2015-11-29,648 E Court St Kankakee Illinois,0.5375278407684164,0,5,Kankakee,Illinois,-87.85792959999998,41.1193089,0.0,1.791759469228055
584,362,2015-12-02,100 block of West 33rd Street Savannah Georgia,0.9010913347279288,1,3,Savannah,Georgia,-81.10002480000001,32.0607278,0.6931471805599453,1.3862943611198906
585,362,2015-12-02,1365 South Waterman Ave San Bernardino California,2.8819690229055483,16,19,San Bernardino,California,-117.2776234,34.0755639,2.833213344056216,2.995732273553991
586,363,2015-12-06,North 108th Street and Military Road Omaha Nebraska,1.1849169104036439,2,3,Omaha,Nebraska,-96.081417,41.31758749999999,1.0986122886681098,1.3862943611198906
587,363,2015-12-06,Market Street Raceland Louisiana,0.9010913347279288,1,3,Raceland,Louisiana,-90.6093227,29.719339,0.6931471805599453,1.3862943611198906
588,364,2015-12-08,2300 block of Baltimore Avenue Cincinnati (Fairmount) Ohio,0.9010913347279288,1,3,Cincinnati (Fairmount),Ohio,-84.56146799999998,39.149724,0.6931471805599453,1.3862943611198906
589,365,2015-12-11,200 block of  Brownsville Road Pittsburgh (Mount Oliver) Pennsylvania,0.48283137373023005,0,4,Pittsburgh (Mount Oliver),Pennsylvania,-79.987511,40.415868,0.0,1.6094379124341003
590,365,2015-12-11,5100 block of Park Heights Avenue Baltimore Maryland,0.9010913347279288,1,3,Baltimore,Maryland,-76.67506,39.3482879,0.6931471805599453,1.3862943611198906
591,366,2015-12-12,Whitaker Street Savannah Georgia,0.48283137373023005,0,4,Savannah,Georgia,-81.09774829999998,32.0667719,0.0,1.6094379124341003
592,366,2015-12-12,307 Jefferson St Lovejoy (Brooklyn) Illinois,0.9010913347279288,1,3,Lovejoy (Brooklyn),Illinois,-90.1684255,38.6573252,0.6931471805599453,1.3862943611198906
593,367,2015-12-13,17000 block of Keelson Lane Huntington Beach California,0.48283137373023005,0,4,Huntington Beach,California,-117.9904353,33.7116589,0.0,1.6094379124341003
594,367,2015-12-13,5550 S. Flower Street Los Angeles California,0.9010913347279288,1,3,Los Angeles,California,-118.282451,34.01606629999999,0.6931471805599453,1.3862943611198906
595,368,2015-12-19,21630 Southwest 120th Avenue Miami (Goulds) Florida,0.9680344001221917,1,4,Miami (Goulds),Florida,-80.3867803,25.5659366,0.6931471805599453,1.6094379124341003
596,369,2015-12-20,NE 167th St and NE 6th Ave North Miami Beach Florida,0.48283137373023005,0,4,North Miami Beach,Florida,-80.1882389,25.9285197,0.0,1.6094379124341003
597,369,2015-12-20,11th and Castle Street Wilmington North Carolina,0.9680344001221917,1,4,Wilmington,North Carolina,-77.9345553,34.2288726,0.6931471805599453,1.6094379124341003
598,370,2015-12-21,14600 block of East 14th Street San Leandro California,0.48283137373023005,0,4,San Leandro,California,-122.1344968,37.7097668,0.0,1.6094379124341003
599,371,2015-12-25,785 Schillinger Rd S Mobile Alabama,0.48283137373023005,0,4,Mobile,Alabama,-88.2216179,30.6731365,0.0,1.6094379124341003
600,371,2015-12-25,Franklin and Odessa Jacksonville Florida,0.48283137373023005,0,4,Jacksonville,Florida,-81.6394057,30.3328796,0.0,1.6094379124341003
601,372,2015-12-26,4210 Macalester St Philadelphia Pennsylvania,0.48283137373023005,0,4,Philadelphia,Pennsylvania,-75.12113000000002,40.0142161,0.0,1.6094379124341003
602,373,2015-12-27,North Parkway Jackson Tennessee,0.48283137373023005,0,4,Jackson,Tennessee,-88.81761879999998,35.6486031,0.0,1.6094379124341003
603,374,2015-12-31,1900 block of Amelia Street New Orleans Louisiana,0.583773044716594,0,6,New Orleans,Louisiana,-90.09590659999999,29.93035789999999,0.0,1.9459101490553132
604,375,2016-01-06,2312 East Magnolia Street Lakeland Florida,1.178350206951907,3,1,Lakeland,Florida,-81.9133782,28.0505584,1.3862943611198906,0.6931471805599453
605,376,2016-01-07,3800 block of Kerwood Avenue Memphis Tennessee,0.9010913347279288,1,3,Memphis,Tennessee,-89.9362666,35.2336271,0.6931471805599453,1.3862943611198906
606,377,2016-01-08,1500 block of South Kedzie Chicago Illinois,0.9680344001221917,1,4,Chicago,Illinois,-87.70549600000002,41.86092410000001,0.6931471805599453,1.6094379124341003
607,377,2016-01-08,1700 E Capitol St NE Washington District of Columbia,0.48283137373023005,0,4,Washington,District of Columbia,-76.97952629999997,38.8903247,0.0,1.6094379124341003
608,378,2016-01-11,900 block of Brown Street Wilmington Delaware,0.9680344001221917,1,4,Wilmington,Delaware,-75.5672256,39.73507360000001,0.6931471805599453,1.6094379124341003
609,379,2016-01-17,Ditchley Road and Gill Lane Ware Neck (Gloucester Courthouse) Virginia,0.9010913347279288,1,3,Ware Neck (Gloucester Courthouse),Virginia,-76.4373384,37.4000818,0.6931471805599453,1.3862943611198906
610,380,2016-01-23,8105 Avalon Blvd Los Angeles California,1.0986122886681096,2,2,Los Angeles,California,-118.2654023,33.9653677,1.0986122886681098,1.0986122886681098
611,381,2016-01-25,140 S. D Street Perris California,0.9680344001221917,1,4,Perris,California,-117.22868490000002,33.7846868,0.6931471805599453,1.6094379124341003
612,382,2016-01-26,Airport Way S. and S. Atlantic St. Seattle Washington,1.1849169104036439,2,3,Seattle,Washington,-122.3224741,47.5903362,1.0986122886681098,1.3862943611198906
613,383,2016-01-27,1401 N. George Washington Hwy Chesapeake Virginia,1.3621371043387192,6,0,Chesapeake,Virginia,-76.33019279999998,36.7904881,1.9459101490553132,0.0
614,384,2016-01-30,67th and Missouri Avenue Glendale Arizona,1.5079338935523396,3,5,Glendale,Arizona,-112.2048404,33.5165652,1.3862943611198906,1.791759469228055
615,385,2016-02-03,1500 block of Butler St. SE Washington District of Columbia,0.48283137373023005,0,4,Washington,District of Columbia,-76.98371490000002,38.8610406,0.0,1.6094379124341003
616,386,2016-02-06,8123 N Nebraska Ave Tampa Florida,1.3528016467842707,2,6,Tampa,Florida,-82.45100670000002,28.021886,1.0986122886681098,1.9459101490553132
617,386,2016-02-06,10th Street Apopka Florida,0.48283137373023005,0,4,Apopka,Florida,-81.51425300000002,28.6657586,0.0,1.6094379124341003
618,386,2016-02-06,12800 block of Cook Street Los Angeles California,0.9010913347279288,1,3,Los Angeles,California,-118.2706863,33.9164169,0.6931471805599453,1.3862943611198906
619,387,2016-02-07,6500 block of South Green Street Chicago (Englewood) Illinois,0.48283137373023005,0,4,Chicago (Englewood),Illinois,-87.64627209999998,41.77593710000001,0.0,1.6094379124341003
620,387,2016-02-07,547 State St Rochester New York,1.1090354888959124,1,7,Rochester,New York,-77.6230683,43.1642357,0.6931471805599453,2.0794415416798357
621,387,2016-02-07,7432 Universal Blvd Orlando Florida,1.488397183907188,2,10,Orlando,Florida,-81.4650176,28.4552969,1.0986122886681098,2.3978952727983707
622,387,2016-02-07,Davis Avenue Pass Christian Mississippi,1.2518599757979068,2,4,Pass Christian,Mississippi,-89.24437859999998,30.321904600000003,1.0986122886681098,1.6094379124341003
623,388,2016-02-13,5425 Lapalco Boulevard Marrero Louisiana,0.48283137373023005,0,4,Marrero,Louisiana,-90.1081515,29.874832,0.0,1.6094379124341003
624,389,2016-02-14,Earnest Friday Road Eutaw (Union) Alabama,0.5375278407684164,0,5,Eutaw (Union),Alabama,-87.9094126,32.9889817,0.0,1.791759469228055
625,389,2016-02-14,8449 Gulf Freeway Houston Texas,0.9010913347279288,1,3,Houston,Texas,-95.26379140000002,29.672633,0.6931471805599453,1.3862943611198906
626,390,2016-02-19,509 Porter Street Vallejo California,0.9010913347279288,1,3,Vallejo,California,-122.24549209999998,38.0882818,0.6931471805599453,1.3862943611198906
627,390,2016-02-19,4100 block of Buena Vista Road Edgerton Missouri,1.1266065387038702,4,0,Edgerton,Missouri,-94.6253659,39.4931055,1.6094379124341003,0.0
628,391,2016-02-20,231 Co Rd 201 Iuka Mississippi,1.1849169104036439,2,3,Iuka,Mississippi,-88.1405843,34.754264500000005,1.0986122886681098,1.3862943611198906
629,391,2016-02-20,446 S Parramore Ave Orlando Florida,0.48283137373023005,0,4,Orlando,Florida,-81.38921140000002,28.5366891,0.0,1.6094379124341003
630,391,2016-02-20,200 block of Elm Street Bessemer Alabama,0.9010913347279288,1,3,Bessemer,Alabama,-86.97597040000002,33.3731712,0.6931471805599453,1.3862943611198906
631,391,2016-02-20,5581 Cracker Barrel Blvd Kalamazoo Michigan,1.691720790939152,6,2,Kalamazoo,Michigan,-85.67474949999998,42.23649400000001,1.9459101490553132,1.0986122886681098
632,391,2016-02-20,2810 E. Bearss Ave Tampa Florida,0.9010913347279288,1,3,Tampa,Florida,-82.4276378,28.0810757,0.6931471805599453,1.3862943611198906
633,392,2016-02-21,7217 N Lindbergh Blvd Hazelwood Missouri,0.9010913347279288,1,3,Hazelwood,Missouri,-90.35689479999999,38.7833565,0.6931471805599453,1.3862943611198906
634,392,2016-02-21,5100 block of Idaho Street Houston Texas,0.5375278407684164,0,5,Houston,Texas,-95.3436883,29.6870021,0.0,1.791759469228055
635,393,2016-02-23,1042 Sheridan Road Daytona Beach Florida,0.48283137373023005,0,4,Daytona Beach,Florida,-81.04484169999998,29.2090184,0.0,1.6094379124341003
636,393,2016-02-23,4812 West Sunnyside Ave Glendale Arizona,1.2542316284596384,5,0,Glendale,Arizona,-112.1627452,33.5924086,1.791759469228055,0.0
637,394,2016-02-25,200 S Ridge Rd Hesston Kansas,1.9390215990345332,4,14,Hesston,Kansas,-97.4247848,38.1358457,1.6094379124341003,2.70805020110221
638,395,2016-02-26,300 block of Horseshoe Rd. Belfair Washington,1.2542316284596384,5,0,Belfair,Washington,-122.8282402,47.45164219999999,1.791759469228055,0.0
639,396,2016-02-27,13051 Lashmere Ct Woodbridge (Lake Ridge) Virginia,1.0986122886681096,2,2,Woodbridge (Lake Ridge),Virginia,-77.35359609999998,38.66959470000001,1.0986122886681098,1.0986122886681098
640,397,2016-02-28,5500 block of Etiwanda Avenue Riverside (Jurupa Valley) California,0.9010913347279288,1,3,Riverside (Jurupa Valley),California,-117.5227124,33.9882595,0.6931471805599453,1.3862943611198906
641,397,2016-02-28,8800 block of Livernois Detroit Michigan,0.5375278407684164,0,5,Detroit,Michigan,-83.13790999999998,42.3590683,0.0,1.791759469228055
642,398,2016-03-04,900 E 5th Ave Columbus Ohio,0.9010913347279288,1,3,Columbus,Ohio,-82.98052249999998,39.9865015,0.6931471805599453,1.3862943611198906
643,399,2016-03-05,116 North Mead Wichita Kansas,0.48283137373023005,0,4,Wichita,Kansas,-97.3287243,37.6867959,0.0,1.6094379124341003
644,400,2016-03-06,900 block of West Victoria Street Compton California,1.1443703995928276,1,8,Compton,California,-118.2389731,33.867781,0.6931471805599453,2.1972245773362196
645,400,2016-03-06,890 Atlanta St Roswell Georgia,0.48283137373023005,0,4,Roswell,Georgia,-84.36199289999998,34.022834700000004,0.0,1.6094379124341003
646,400,2016-03-06,120 Washington Avenue Chelsea Massachusetts,1.0689760711085556,1,6,Chelsea,Massachusetts,-71.0319246,42.3968909,0.6931471805599453,1.9459101490553132
647,401,2016-03-07,3000 block of South 36th Street Kansas City Kansas,1.2542316284596384,5,0,Kansas City,Kansas,-94.6698804,39.0475649,1.791759469228055,0.0
648,401,2016-03-07,800 block of Martin Luther King Jr. Drive Lafayette Louisiana,0.48283137373023005,0,4,Lafayette,Louisiana,-92.0248037,30.2495876,0.0,1.6094379124341003
649,402,2016-03-08,Sherman St San Antonio Texas,1.1849169104036439,2,3,San Antonio,Texas,-98.464248,29.433961,1.0986122886681098,1.3862943611198906
650,403,2016-03-09,1304 Franklin Ave Pittsburgh Pennsylvania,1.6701199367956057,5,3,Pittsburgh,Pennsylvania,-79.8729304,40.4381811,1.791759469228055,1.3862943611198906
651,404,2016-03-11,Oliver Avenue Trenton New Jersey,0.5375278407684164,0,5,Trenton,New Jersey,-74.77699399999999,40.238568,0.0,1.791759469228055
652,404,2016-03-11,2600 block of Hazelwood Detroit Michigan,1.0986122886681096,2,2,Detroit,Michigan,-83.1074886,42.3714836,1.0986122886681098,1.0986122886681098
653,405,2016-03-12,Interstate 880 Oakland California,0.48283137373023005,0,4,Oakland,California,-122.2747755,37.7985649,0.0,1.6094379124341003
654,405,2016-03-12,16126 S.E. Stark St. Portland Oregon,0.48283137373023005,0,4,Portland,Oregon,-122.49715829999998,45.5184586,0.0,1.6094379124341003
655,406,2016-03-13,50 South Road Fort Myers Florida,0.48283137373023005,0,4,Fort Myers,Florida,-81.8689344,26.5761675,0.0,1.6094379124341003
656,407,2016-03-15,Donald Lee Hollowell Drive Atlanta Georgia,0.5375278407684164,0,5,Atlanta,Georgia,-84.4598767,33.776851,0.0,1.791759469228055
657,408,2016-03-19,South Shelby Street Wetumpka Alabama,1.0986122886681096,2,2,Wetumpka,Alabama,-86.213962,32.5382026,1.0986122886681098,1.0986122886681098
658,408,2016-03-19,12050 NW 4th Court Plantation Florida,0.9680344001221917,1,4,Plantation,Florida,-80.30942840000002,26.1250153,0.6931471805599453,1.6094379124341003
659,409,2016-03-21,5700 block of West Washington Boulevard Chicago Illinois,0.48283137373023005,0,4,Chicago,Illinois,-87.768658,41.88238,0.0,1.6094379124341003
660,410,2016-03-25,8501 E. Alameda Avenue Denver Colorado,0.48283137373023005,0,4,Denver,Colorado,-104.8901947,39.7106899,0.0,1.6094379124341003
661,410,2016-03-25,4500 block of West West End Avenue Chicago Illinois,0.48283137373023005,0,4,Chicago,Illinois,-87.7384804,41.883224,0.0,1.6094379124341003
662,411,2016-03-31,6800 block of South Throop Chicago (Englewood) Illinois,0.48283137373023005,0,4,Chicago (Englewood),Illinois,-87.657037,41.770355,0.0,1.6094379124341003
663,412,2016-04-07,2200 block of East 70th Place Chicago Illinois,0.48283137373023005,0,4,Chicago,Illinois,-87.5712641,41.7672555,0.0,1.6094379124341003
664,413,2016-04-09,2600 block of Mesa Drive SE Albuquerque New Mexico,0.48283137373023005,0,4,Albuquerque,New Mexico,-106.6270585,35.0557984,0.0,1.6094379124341003
665,413,2016-04-09,West 15th Street and Crawford Avenue Anniston Alabama,0.48283137373023005,0,4,Anniston,Alabama,-85.8501035,33.6636468,0.0,1.6094379124341003
666,413,2016-04-09,Mt Moriah Road and Ridgeway Road Memphis Tennessee,0.48283137373023005,0,4,Memphis,Tennessee,-89.86334670000002,35.072354100000005,0.0,1.6094379124341003
667,414,2016-04-10,84th Street and Towne Avenue Los Angeles California,0.48283137373023005,0,4,Los Angeles,California,-118.2673289,33.9628458,0.0,1.6094379124341003
668,414,2016-04-10,76th and Sheridan Milwaukee Wisconsin,0.9010913347279288,1,3,Milwaukee,Wisconsin,-88.0060965,43.1182626,0.6931471805599453,1.3862943611198906
669,415,2016-04-16,Baxter Street Enterprise Alabama,0.48283137373023005,0,4,Enterprise,Alabama,-85.81524300000002,31.303638,0.0,1.6094379124341003
670,415,2016-04-16,1100 block of Conley Street Orlando Florida,1.2518599757979068,2,4,Orlando,Florida,-81.3935984,28.5329354,1.0986122886681098,1.6094379124341003
671,415,2016-04-16,9500 block of Oakland Detroit Michigan,0.9680344001221917,1,4,Detroit,Michigan,-83.07417769999998,42.3882354,0.6931471805599453,1.6094379124341003
672,416,2016-04-17,5021 W St Hwy 107 Edinburg Texas,1.0689760711085556,1,6,Edinburg,Texas,-98.2174663,26.30996510000001,0.6931471805599453,1.9459101490553132
673,416,2016-04-17,200 block of Eastview Road Pelzer South Carolina,0.9010913347279288,1,3,Pelzer,South Carolina,-82.4371328,34.645888799999994,0.6931471805599453,1.3862943611198906
674,416,2016-04-17,600 block of Westmoreland Street Philadelphia Pennsylvania,1.178350206951907,3,1,Philadelphia,Pennsylvania,-75.1189,39.998675,1.3862943611198906,0.6931471805599453
675,417,2016-04-18,1200 block of E. 17th Street Long Beach California,0.9010913347279288,1,3,Long Beach,California,-118.176051,33.787858,0.6931471805599453,1.3862943611198906
676,418,2016-04-19,1400 block of West 84th Street Chicago Illinois,0.9680344001221917,1,4,Chicago,Illinois,-87.65836359999999,41.74139270000001,0.6931471805599453,1.6094379124341003
677,418,2016-04-19,2700 block of West 53rd Street Chicago Illinois,0.9010913347279288,1,3,Chicago,Illinois,-87.6914551,41.7973739,0.6931471805599453,1.3862943611198906
678,418,2016-04-19,81551 US Highway 278 Blountsville Alabama,0.9680344001221917,1,4,Blountsville,Alabama,-86.4744037,34.16203160000001,0.6931471805599453,1.6094379124341003
679,419,2016-04-21,4800 block of Frankford Avenue Baltimore Maryland,0.48283137373023005,0,4,Baltimore,Maryland,-76.5450525,39.3324723,0.0,1.6094379124341003
680,420,2016-04-22,3162 Johnson Drive Appling Georgia,1.3621371043387192,6,0,Appling,Georgia,-82.22454920000001,33.5989259,1.9459101490553132,0.0
681,420,2016-04-22,4077 Union Hill Rd Piketon Ohio,1.5380572041353535,8,0,Piketon,Ohio,-83.24111169999998,39.00991970000001,2.1972245773362196,0.0
682,421,2016-04-23,3732 SW Topeka Blvd Topeka Kansas,0.9680344001221917,1,4,Topeka,Kansas,-95.6873432,38.9989899,0.6931471805599453,1.6094379124341003
683,421,2016-04-23,West 141st Street and Edgecombe Avenue New York (Manhattan) New York,0.48283137373023005,0,4,New York (Manhattan),New York,-73.94516340000001,40.8208788,0.0,1.6094379124341003
684,421,2016-04-23,1200 block of Lee Road 83 Auburn Alabama,1.178350206951907,3,1,Auburn,Alabama,-85.42012209999999,32.5462556,1.3862943611198906,0.6931471805599453
685,421,2016-04-23,1650 South Hollywood Boulevard Las Vegas Nevada,0.9010913347279288,1,3,Las Vegas,Nevada,-115.025793,36.1526698,0.6931471805599453,1.3862943611198906
